TF,target,target_symbol,target_gene_id,signed_association_day14,absolute_association_day14,stable_edge,detection_fraction,mean_cpm,rank_fraction_day14,author_TF_sensitive,author_log2fc,author_beta_weight,author_p_weight,author_effect_025,author_direction_concordant,author_supported_concordant,absolute_association,signed_association_day7,absolute_association_day7,rank_fraction_day7,loo_sign_fraction_day7,loo_fisher_z_sd_day7,detection_fraction_day7,mean_cpm_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,loo_sign_fraction_day9,loo_fisher_z_sd_day9,detection_fraction_day9,mean_cpm_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,loo_sign_fraction_day11,loo_fisher_z_sd_day11,detection_fraction_day11,mean_cpm_day11,estimable_prior_timepoints,prior_sign_concordance_fraction,prior_median_rank_fraction,prior_median_rank_score,prior_median_aligned_fisher_z,prior_fisher_z_sd,prior_association_sd,prior_association_range,prior_rank_sd,minimum_loo_sign_fraction,prior_association_heterogeneity_q,prior_association_heterogeneity_p,prior_association_heterogeneity_fdr,observationally_transportable,effective_guides_used,perturbation_log2fc,perturbation_fdr,E1_supported,E1_direction_concordant,strict_E1_testable,effect_day 7,effect_day 9,effect_day 11,effect_day 14,interaction_fdr,state_dependent,trajectory_shift_supported,fate_shift_associated,observational_perturbation_magnitude_spearman,observational_perturbation_oriented_spearman,observational_perturbation_direction_concordance_fraction,log1p_mean_cpm,descriptive_edge_class,day14_selected_not_preterminal_transportable,observationally_variable_and_perturbationally_variable,transportable_but_strict_E1_unsupported,observational_perturbation_direction_conflict
BCL11A,NFIA,NFIA,ENSG00000162599,0.2562380457922823,0.2562380457922823,True,0.7852760736196319,985.2199401039912,0.0006858710562414,False,,,,False,False,False,0.2562380457922823,0.22550908839306186,0.22550908839306186,0.0009603512141583208,1.0,0.019316912211536093,0.9480609418282824,1325.8539502812027,0.2806224730017412,0.2806224730017412,0.00013717421124828533,1.0,0.013125799867257601,0.9760888129804127,1583.3064390666757,0.35245872108619175,0.35245872108619175,0.00013717421124828533,1.0,0.007241007517301792,0.9756309834638693,1855.3232790320194,3,1.0,0.00013717421124828533,0.9998628257887517,0.2883576267491353,0.06966173802206033,0.06365812457023264,0.1269496326931299,0.0004752614642208183,1.0,12.213459017286183,0.0022278249936281062,0.02872965981366245,True,2,0.0578725014784584,0.8395353032934146,False,False,True,-0.0144696779152803,0.0268079973111265,-0.0741066112997571,-0.0209175697278091,0.6542658589237922,False,False,False,1.0,0.39999999999999997,0.75,6.893879392713579,transportable_but_atlas_unsupported,False,False,True,False
NFE2,SOX6,SOX6,ENSG00000110693,0.2552008069603036,0.2552008069603036,True,0.8757668711656442,1539.4499639593853,0.0009602194787379,True,-0.258707948483222,0.129447735207278,5.1106150505694105e-20,True,False,False,0.2552008069603036,0.0978159108322246,0.0978159108322246,0.010701056386335573,1.0,0.020727324148975573,0.33656509695290604,56.791638555652966,0.11747800120830713,0.11747800120830713,0.0019204389574759945,1.0,0.007845914030443714,0.7019641332194914,314.7856856125982,0.15581653124370062,0.15581653124370062,0.003978052126200274,1.0,0.01910153681111595,0.9242819843341933,1084.9128213310082,3,1.0,0.003978052126200274,0.9960219478737997,0.11802296213413953,0.029998662396564162,0.02949721074765131,0.05800062041147602,0.004592236213906713,1.0,2.2501798838482685,0.3246232688038673,0.5790830068864377,True,3,0.0740674275366182,0.6469489940244981,False,False,True,0.3716404301169265,0.298029778779503,-0.0752843709373437,0.0548696003962102,0.2984021551627289,False,False,False,-1.0,0.7999999999999999,0.25,7.33982983711934,transportable_and_atlas_supported,False,False,True,True
NFE2,ALAS2,ALAS2,ENSG00000158578,0.2483499101336728,0.2483499101336728,True,0.9754601226993864,1225.282777653802,0.0010973936899862,True,-0.144575093149934,0.0464333800499367,2.37648700693927e-07,False,False,False,0.2483499101336728,0.1579058012140054,0.1579058012140054,0.00041157909178213747,1.0,0.014843658862339,0.7209141274238342,150.2625461224896,0.10333247615323153,0.10333247615323153,0.003429355281207133,1.0,0.010672994215801195,0.8932536293766452,286.8985641366644,0.18301732098331308,0.18301732098331308,0.0015089163237311386,1.0,0.04040058932909295,0.9825935596170458,750.1200934962405,3,1.0,0.0015089163237311386,0.9984910836762688,0.15923821284737102,0.041591598398921535,0.04074005140093999,0.07968484483008155,0.0015274820195053812,1.0,5.904345426891288,0.05222611021575252,0.20856749821645687,True,3,-0.0308131701825294,0.6782170434332202,False,False,True,-0.0132509415706293,-0.0073874536763958,-0.0739330222333908,-0.0471416693888353,0.955216940954256,False,True,False,0.7999999999999999,0.7999999999999999,1.0,7.11174274051524,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,SOX6,SOX6,ENSG00000110693,0.2477383637414083,0.2477383637414083,True,0.8757668711656442,1539.4499639593853,0.0008230452674897,True,0.20282633286381,-0.224665823616073,4.1547320978894e-14,False,True,False,0.2477383637414083,0.17297239574676787,0.17297239574676787,0.006859651529702291,1.0,0.01508604365985215,0.33656509695290604,56.791638555652966,0.25154162740179575,0.25154162740179575,0.0005486968449931413,1.0,0.004469049533893693,0.7019641332194914,314.7856856125982,0.286523605536721,0.286523605536721,0.0005486968449931413,1.0,0.010655309727596571,0.9242819843341933,1084.9128213310082,3,1.0,0.0005486968449931413,0.9994513031550069,0.25705789222190123,0.061388871338594414,0.0581531601346189,0.11355120978995314,0.0036436313860603578,1.0,10.170345549900714,0.0061878178980136235,0.05716804893836467,True,2,0.0730539092053061,0.6957239312109975,False,False,True,-0.1278939431527098,0.0383576351248361,-0.2120529565518912,0.0358250013172054,0.7307670582750736,False,False,False,0.39999999999999997,0.19999999999999998,0.5,7.33982983711934,transportable_but_atlas_unsupported,False,False,True,False
NFE2,SNCA,SNCA,ENSG00000145335,0.2469669256346492,0.2469669256346492,True,0.9348159509202454,1338.8850430085472,0.0012345679012345,True,-0.24138315641999,0.112126077027417,2.08266626521984e-35,False,False,False,0.2469669256346492,0.03530318843927435,0.03530318843927435,0.32528467553848267,1.0,0.01816240399425765,0.8282548476454484,222.83268513103653,0.05896594375841437,0.05896594375841437,0.05486968449931413,1.0,0.015322437011319488,0.8714773697694692,285.88180494773803,0.15566386668021231,0.15566386668021231,0.00411522633744856,1.0,0.012059652276098717,0.9651871192341047,647.5576101807027,3,1.0,0.05486968449931413,0.9451303155006858,0.059034427871432815,0.06447198693153386,0.06376664116566234,0.12036067824093796,0.17265094724236424,1.0,10.480847133619413,0.005298012298381156,0.05045337865689132,True,3,0.0972338735819086,0.4132118797612646,False,False,True,0.0313864326725384,0.1470288469399787,0.0301395188725665,0.0644274686760828,0.575145490084116,False,False,False,0.0,0.0,0.0,7.200339100465296,transportable_but_atlas_unsupported,False,False,True,True
NFE2,GYPC,GYPC,ENSG00000136732,0.2468838827451369,0.2468838827451369,True,0.9746932515337424,1543.5880793009026,0.0013717421124828,True,-0.133457819536808,0.083626453282297,4.85655397870289e-45,False,False,False,0.2468838827451369,0.12070541002089381,0.12070541002089381,0.001509123336534504,1.0,0.01567685929405921,0.951523545706399,446.38845817219317,0.13482712861948618,0.13482712861948618,0.0008230452674897119,1.0,0.014415186989768163,0.9884713919727285,645.0777079945065,0.1407662708262992,0.1407662708262992,0.008641975308641974,1.0,0.03137581833702753,0.9999999999999868,1206.7574363224735,3,1.0,0.001509123336534504,0.9984908766634655,0.13565313522882236,0.010482865287796182,0.010304808607186154,0.02006086080540538,0.004329818074724291,1.0,0.29850261371719067,0.8613526238752092,0.9194037237879077,True,3,0.0894642062967992,0.1883370555419688,False,False,True,0.0145397627979318,0.030107700227746,-0.0122412036414639,0.0983833337757678,0.5587739216626496,False,False,False,0.39999999999999997,-0.39999999999999997,0.25,7.342512538444436,transportable_but_atlas_unsupported,False,False,True,True
NFE2,FECH,FECH,ENSG00000066926,0.2463138301139071,0.2463138301139071,True,0.9171779141104296,505.9677868432853,0.0015089163237311,False,,,,False,False,False,0.2463138301139071,0.03413270081407956,0.03413270081407956,0.34229661133214434,1.0,0.016009144056090715,0.7950138504155292,126.2178271857368,0.06651894022414873,0.06651894022414873,0.034705075445816184,1.0,0.01194506135411495,0.876601195559393,161.91809083970952,0.14446833269883438,0.14446833269883438,0.007133058984910837,1.0,0.03509751289101383,0.9590948651000754,308.5330222137035,3,1.0,0.034705075445816184,0.9652949245541839,0.06661731184348525,0.057258667898602365,0.0567140898920586,0.11033563188475481,0.18605885084324236,1.0,8.200079724427919,0.016572014791395282,0.10156512035518496,True,3,-0.1013754131518421,0.1187651983679582,False,False,True,-0.0829571998143697,-0.0817019712151938,-0.1909493711604055,-0.131501728325214,0.536916982522412,False,True,False,0.6000000000000001,0.6000000000000001,1.0,6.228447464774382,transportable_but_atlas_unsupported,False,False,True,False
NFE2,RHAG,RHAG,ENSG00000112077,0.2419890468045344,0.2419890468045344,True,0.897239263803681,743.8141556626155,0.0016460905349794,True,-0.0688588518339723,0.0479174111293724,1.7178825453915699e-13,False,False,False,0.2419890468045344,0.07974449933312974,0.07974449933312974,0.03086843188366031,1.0,0.033409942641160185,0.8698060941828475,235.63215731407882,0.11259110909480025,0.11259110909480025,0.00205761316872428,1.0,0.024280729672890824,0.9577284372331859,368.81547994443025,0.13490432417328488,0.13490432417328488,0.01056241426611797,1.0,0.008304912237039995,0.986074847693634,612.7915417835579,3,1.0,0.01056241426611797,0.9894375857338821,0.11307052427889458,0.028072752059956387,0.027747028718918047,0.055159824840155136,0.014802754632247096,1.0,2.0610555326097315,0.3568185940358833,0.5985656089653435,True,3,-0.0597050265649489,0.5669126960961601,False,False,True,0.0369647420420865,-0.0005260144237962,-0.0434954303654966,-0.076434217255169,0.6504108478835773,False,False,False,0.7999999999999999,1.0,0.75,6.613134731773942,transportable_but_atlas_unsupported,False,False,True,False
NFE2,TSPAN5,TSPAN5,ENSG00000168785,0.2398314970271475,0.2398314970271475,True,0.8604294478527608,788.1579694853799,0.0017832647462277,True,-0.289263152104095,0.0933763960557585,2.4847980958555202e-17,True,False,False,0.2398314970271475,0.051766535329729635,0.051766535329729635,0.15310742214295514,1.0,0.014491800810203442,0.5927977839335205,90.83392234557402,0.0869334493732409,0.0869334493732409,0.0102880658436214,1.0,0.015440310989246236,0.7100768573868707,153.68151462502865,0.11916952229366662,0.11916952229366662,0.01879286694101509,1.0,0.03045314859724445,0.8999129677980758,402.067720075943,3,1.0,0.01879286694101509,0.9812071330589849,0.08715344546403865,0.03397213974032742,0.03371211180059617,0.06740298696393698,0.08011460532112447,1.0,2.957164379191121,0.22796066437210064,0.4801279966371298,True,3,0.0692267107489322,0.7164056345758232,False,False,True,0.1152698499571139,0.2002648509132764,-0.0250913229633529,0.0364190319959947,0.4416394139579582,False,False,False,-0.6000000000000001,0.6000000000000001,0.25,6.670966515615931,transportable_and_atlas_supported,False,False,True,True
BCL11A,AC107223.1,AC107223.1,ENSG00000251600,0.239599270305971,0.239599270305971,True,0.7423312883435583,371.4641490418275,0.0009602194787379,True,0.234666708236101,-0.203284583340501,2.6085006669734503e-15,False,True,False,0.239599270305971,0.10332634735054835,0.10332634735054835,0.05446563314583619,1.0,0.03842704166477908,0.47368421052631193,60.7463175434821,0.1638264272351224,0.1638264272351224,0.0102880658436214,1.0,0.016027151783140216,0.6451750640478363,108.7323568432214,0.22673313844753232,0.22673313844753232,0.003703703703703704,1.0,0.023781520102862712,0.9103568320278405,304.1152590526625,3,1.0,0.0102880658436214,0.9897119341563786,0.1653161426090624,0.06353271574512172,0.061707306523695694,0.12340679109698396,0.027603697693785328,1.0,10.261775257958472,0.00591131109324377,0.05544093282905899,True,2,-0.0543247156035307,0.7890597849502565,False,False,True,0.0673371568230124,0.0658141559567864,-0.098032106619664,-0.1312380152011951,0.560231410216532,False,False,False,0.7999999999999999,1.0,0.5,5.920140789004832,transportable_but_atlas_unsupported,False,False,True,False
KLF1,SLC25A37,SLC25A37,ENSG00000147454,0.2395602383929372,0.2395602383929372,True,0.9984662576687116,7309.786012898832,0.0001371742112482,True,0.0481702331188503,-0.213450367718567,1.3993447601900498e-49,False,True,False,0.2395602383929372,0.18583530099091122,0.18583530099091122,0.00041157909178213747,1.0,0.021866293867029565,0.9404432132964259,762.3628122051656,0.21076590684703717,0.21076590684703717,0.00013717421124828533,1.0,0.026596625514221952,0.9756618274979191,1452.8432333439528,0.14137297382169264,0.14137297382169264,0.0027434842249657062,1.0,0.011639061844797741,0.9956483899042515,3836.9632297886114,3,1.0,0.00041157909178213747,0.9995884209082179,0.1880200110635898,0.03627366956682775,0.03515160688483549,0.06939293302534452,0.0014321272916092561,1.0,3.9279250784492925,0.1403013683033376,0.38598465324340425,True,3,0.0550359776063043,0.4532237977353733,False,False,True,-0.1145982292151198,-0.0803148386982564,-0.1183690075330961,0.0751099654173964,0.6265199799744714,False,False,False,-1.0,-1.0,0.75,8.897106072667704,transportable_but_atlas_unsupported,False,False,True,False
NFE2,OSBP2,OSBP2,ENSG00000184792,0.2388828457053114,0.2388828457053114,True,0.8174846625766872,353.62308758077705,0.0019204389574759,True,0.0665866155633146,-0.0582496108348237,7.176836253187439e-11,False,True,False,0.2388828457053114,0.03544048557117729,0.03544048557117729,0.32254081492660175,1.0,0.020158408713897364,0.6745152354570719,97.11824144689783,0.08522003224577515,0.08522003224577515,0.011248285322359396,1.0,0.0076067796167151565,0.8070025619129285,153.52473836797657,0.1078378227788835,0.1078378227788835,0.03017832647462277,1.0,0.04614983115013287,0.9338555265448109,299.7869290700556,3,1.0,0.03017832647462277,0.9698216735253772,0.0854272380767093,0.03723531449134827,0.037038138340757074,0.07239733720770622,0.17451705270033452,1.0,3.742480358775658,0.15393263930214662,0.40181963589802583,True,3,-0.1683450641233664,0.0347005308526058,False,False,True,-0.1921558911778692,-0.2203594885281011,-0.194950150464249,-0.1728737711136132,0.9592181723930684,False,False,False,-0.39999999999999997,-0.39999999999999997,1.0,5.871055500321459,transportable_but_atlas_unsupported,False,False,True,False
NFE2,PIP5K1B,PIP5K1B,ENSG00000107242,0.2325057448450646,0.2325057448450646,True,0.7300613496932515,345.3402140744976,0.0020576131687242,False,,,,False,False,False,0.2325057448450646,0.06283203937966327,0.06283203937966327,0.083824941692962,1.0,0.009065677608484205,0.8995844875346501,316.1681411398662,-0.002024267594257497,0.002024267594257497,0.944718792866941,0.75,0.013543333884094854,0.9316823228010734,332.1853311071729,0.052954098588257906,0.052954098588257906,0.2474622770919067,1.0,0.04198797404309456,0.9373368146213991,357.42903333883294,3,0.6666666666666666,0.2474622770919067,0.7525377229080933,0.05300367887420151,0.03498429726650435,0.03494408633009956,0.06485630697392077,0.4571801339582267,0.75,4.540154142822883,0.10330421797439149,0.3165609451789521,False,3,0.0008257234469063,0.9970386182900678,False,False,True,-0.0046662497549668,0.037905009047414,-0.0712267179942506,0.0174768521767416,0.6180799768768108,False,True,False,-0.6000000000000001,0.19999999999999998,0.75,5.847421569628848,variable_and_atlas_unsupported,True,False,False,False
BCL11A,STRN3,STRN3,ENSG00000196792,0.2315403622659105,0.2315403622659105,True,0.7952453987730062,392.79184925059695,0.0010973936899862,True,0.0367571184751498,-0.0944912295666104,6.36532445060618e-12,False,True,False,0.2315403622659105,0.0032339191224123333,0.0032339191224123333,0.9386747153244616,0.75,0.008916827552584933,0.8919667590027937,254.40600957135106,0.1595078191853824,0.1595078191853824,0.011934156378600824,1.0,0.023436893031171236,0.9423569598634146,308.1330554706873,0.22413353081531365,0.22413353081531365,0.004252400548696845,1.0,0.012663267470943575,0.9503916449086048,417.51269904551225,3,1.0,0.011934156378600824,0.9880658436213992,0.16088162523386965,0.11538329492778175,0.11357424362551041,0.22089961169290132,0.537285171846822,0.75,36.13663336401641,1.4224262807422351e-08,1.760963735558887e-06,True,2,0.1552999159729168,0.4532237977353733,False,False,True,-0.0356511606659242,0.0417587536118078,-0.0840576175326852,0.0569239646901112,0.5133057406565635,False,False,False,0.7999999999999999,-0.39999999999999997,0.5,5.975822468303159,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,TFRC,TFRC,ENSG00000072274,0.2272465920094975,0.2272465920094975,True,0.937883435582822,1553.4748777178845,0.0012345679012345,True,0.091901074685218,-0.0621804595691881,5.809884537156959e-11,False,True,False,0.2272465920094975,0.21282738071645654,0.21282738071645654,0.0019207024283166415,1.0,0.027414691349101256,0.995152354570668,1381.1922024179469,0.1571996983824967,0.1571996983824967,0.012894375857338821,1.0,0.023373959294533397,0.9982920580700824,1786.4999869214648,0.11667194497859129,0.11667194497859129,0.07777777777777778,1.0,0.036058807356350135,0.9999999999999868,2006.8164183649449,3,1.0,0.012894375857338821,0.9871056241426612,0.158514136326104,0.0496861955508893,0.04827491698552235,0.09615543573786525,0.040997099966277845,1.0,6.433567370826203,0.0400837731802352,0.1740992777265747,True,2,0.0585467322596452,0.6432934416474284,False,False,True,-0.0372093578784352,-0.0559632955044295,-0.1264021672402271,0.0048913737432864,0.4107568309235098,False,False,False,-1.0,-1.0,0.75,7.348893068363319,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,H1F0,H1F0,ENSG00000189060,0.2232901027636249,0.2232901027636249,True,0.661042944785276,472.8767637504524,0.0013717421124828,True,0.261870426397818,-0.157331457181402,2.3697904388619e-10,True,True,True,0.2232901027636249,0.003211501002052845,0.003211501002052845,0.9392234874468377,0.5,0.023270753909593853,0.6800554016620585,99.09842407290233,0.09234815263697285,0.09234815263697285,0.08724279835390947,1.0,0.023919719738983252,0.638343296327938,98.8343019155352,0.19812191719856803,0.19812191719856803,0.009465020576131687,1.0,0.02452565265190164,0.9268929503916344,451.8228750099941,3,1.0,0.08724279835390947,0.9127572016460905,0.09261202476432205,0.09893114072147613,0.09757347853123786,0.1949104161965152,0.5158118655771495,0.5,24.73470838284198,4.25526213529814e-06,0.0002394552056135953,False,2,-0.0868277704078494,0.8569887257117662,False,False,True,-0.1168952171161202,-0.0173790520870119,-0.1886810983100819,-0.1938307098520823,0.6778348574270372,False,False,False,0.7999999999999999,0.7999999999999999,1.0,6.160947295803621,variable_but_atlas_supported,False,False,False,False
BCL11A,MFHAS1,MFHAS1,ENSG00000147324,0.2222852266136859,0.2222852266136859,True,0.7400306748466258,304.2850961617661,0.0015089163237311,True,0.151906543621675,-0.156633268158201,5.68620364786865e-21,False,True,False,0.2222852266136859,0.07564637284509249,0.07564637284509249,0.12251337632048293,1.0,0.01030046354762545,0.8240997229917085,164.5942820631889,0.17790118561833781,0.17790118561833781,0.005898491083676269,1.0,0.008539238065437741,0.8992314261315563,216.5204408376297,0.17862589822713976,0.17862589822713976,0.01646090534979424,1.0,0.024122873915834533,0.9434290687554284,309.3619849152867,3,1.0,0.01646090534979424,0.9835390946502057,0.17981443877121867,0.06027510124934719,0.059247158288490274,0.10297952538204727,0.06449511952196,1.0,11.011940541667574,0.004062444996123121,0.04217844755339764,True,2,0.0107252618634461,0.977178306437247,False,False,True,-0.003853446213001,-0.0033944102331461,-0.1648233609040634,-0.0278672598163012,0.5840399998133623,False,False,False,0.6000000000000001,0.6000000000000001,1.0,5.7212460815226,transportable_but_atlas_unsupported,False,False,True,False
KLF1,SLC4A1,SLC4A1,ENSG00000004939,0.221813219502299,0.221813219502299,True,0.9846625766871164,2584.959107528628,0.0002743484224965,True,0.0810427405322174,-0.217897626041221,3.7572746578817704e-25,False,True,False,0.221813219502299,0.0725100955409814,0.0725100955409814,0.05652352860474688,1.0,0.02365582472026183,0.33448753462603625,89.61902853508838,0.18526770950718807,0.18526770950718807,0.00041152263374485596,1.0,0.01727927636986246,0.6955593509820867,456.2626490957259,0.1724001786221857,0.1724001786221857,0.0012345679012345679,1.0,0.023536001172501264,0.9460400348128696,1567.366249180663,3,1.0,0.0012345679012345679,0.9987654320987654,0.1741393155764573,0.06279212301413231,0.06172233733476409,0.11275761396620668,0.032161321991062065,1.0,12.487175140461314,0.0019428728121890582,0.026725294905445042,True,3,0.0022234857498183,0.977178306437247,False,False,True,0.1459263244663962,-0.0486163987607336,-0.1571683849623871,0.0031059446296317,0.8442577163586579,False,False,False,-0.7999999999999999,0.19999999999999998,0.5,7.857851746186137,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,MBOAT2,MBOAT2,ENSG00000143797,0.2191750314054863,0.2191750314054863,True,0.6004601226993865,258.02767800826064,0.0016460905349794,True,0.131650143386527,-0.0797171686871094,9.82708375836131e-07,False,True,False,0.2191750314054863,0.21612581561888067,0.21612581561888067,0.0016463163671285499,1.0,0.02036222705501276,0.9023545706371434,442.069500682653,0.2610936595369129,0.2610936595369129,0.00027434842249657066,1.0,0.005973799686520979,0.955166524338224,573.1773371637632,0.2529339414759033,0.2529339414759033,0.0013717421124828531,1.0,0.017986823998336288,0.9573542210617813,662.1179495925265,3,1.0,0.0013717421124828531,0.9986282578875172,0.2585448101167998,0.025392160487491534,0.02395664874510516,0.04496784391803221,0.000725943061728862,1.0,2.0935801850089133,0.35106282163835406,0.5954128709604545,True,2,-0.2418300521025449,0.3745287458611698,False,False,True,-0.0991201811905223,-0.0678043336042047,-0.0621488065355583,-0.1990869693198697,0.6778348574270372,False,False,False,-0.6000000000000001,-0.6000000000000001,1.0,5.5569349208866505,transportable_but_atlas_unsupported,False,False,True,False
NFE2,AC107223.1,AC107223.1,ENSG00000251600,0.2170685904422359,0.2170685904422359,True,0.7423312883435583,371.4641490418275,0.0021947873799725,True,-0.119877656377834,0.0800585833013551,7.86568750067758e-13,False,False,False,0.2170685904422359,0.09701103348286438,0.09701103348286438,0.011661407600493895,1.0,0.006809337750537375,0.47368421052631193,60.7463175434821,0.08624303652340985,0.08624303652340985,0.010425240054869684,1.0,0.00813700097241267,0.6451750640478363,108.7323568432214,0.18736321904093683,0.18736321904093683,0.0010973936899862826,1.0,0.04030366350670223,0.9103568320278405,304.1152590526625,3,1.0,0.010425240054869684,0.9895747599451303,0.09731709172412567,0.05667680435190847,0.05553491170128503,0.10112018251752698,0.005775454064532089,1.0,8.663012383263194,0.013147729568781756,0.09248232503495349,True,3,-0.0196147531887795,0.9144261961344348,False,False,True,0.0837711755204306,0.1026898848113337,-0.075816857196086,-0.0282442027035239,0.575145490084116,False,False,False,-1.0,0.7999999999999999,0.5,5.920140789004832,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,NIBAN1,NIBAN1,ENSG00000135842,0.2160518521401747,0.2160518521401747,True,0.4861963190184049,241.37048055398213,0.0017832647462277,False,,,,False,False,False,0.2160518521401747,0.014699890978014185,0.014699890978014185,0.7341199067087392,1.0,0.009584541694597132,0.5096952908587223,58.08648948179382,0.14040805707524728,0.14040805707524728,0.02400548696844993,1.0,0.023672362369517034,0.565755764304018,76.83192589207414,0.27160892855297514,0.27160892855297514,0.0009602194787379973,1.0,0.02768967983433545,0.6457789382071367,185.2524653047169,3,1.0,0.02400548696844993,0.97599451303155,0.14134181523585532,0.13198515766534685,0.12846430456728533,0.256909037574961,0.41679665314874137,1.0,44.241863178182456,2.471732547168645e-10,3.825006116743478e-08,True,2,-0.2181444020758159,0.8569887257117662,False,False,True,0.0260921294019369,-0.0250406565582385,-0.051247496079686,-0.0859932900804729,0.9147846333664906,False,False,False,0.6000000000000001,0.7999999999999999,0.75,5.490467466886574,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,PIP5K1B,PIP5K1B,ENSG00000107242,0.2132585791898445,0.2132585791898445,True,0.7300613496932515,345.3402140744976,0.0019204389574759,True,0.0724659526900235,-0.0867595877511775,2.93471466112528e-10,False,True,False,0.2132585791898445,0.12997220612828725,0.12997220612828725,0.025517903690492522,1.0,0.02497653435581596,0.8995844875346501,316.1681411398662,0.15235870081447983,0.15235870081447983,0.01577503429355281,1.0,0.023914512747903502,0.9316823228010734,332.1853311071729,0.2110641097329022,0.2110641097329022,0.006584362139917695,1.0,0.016574390858998693,0.9373368146213991,357.42903333883294,3,1.0,0.01577503429355281,0.9842249657064472,0.1535543074820444,0.04319426856202315,0.04187954355616092,0.08109190360461496,0.009468112750778898,1.0,4.670147812843061,0.09680332787452063,0.3041688322554735,True,2,0.012179804241453,0.9755230329710304,False,False,True,-0.044962536111772,0.0144312833676347,-0.0398458275660014,-0.0667472282839341,0.736813379617918,False,False,False,0.39999999999999997,0.39999999999999997,0.75,5.847421569628848,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,ABCB10,ABCB10,ENSG00000135776,0.2125867753123397,0.2125867753123397,True,0.7438650306748467,308.1262576353231,0.0020576131687242,True,0.171954759546729,-0.131883674174959,2.14026335594641e-14,False,True,False,0.2125867753123397,0.16624151045445187,0.16624151045445187,0.008917546988612978,1.0,0.015919600230633962,0.7673130193905965,131.14025071754065,0.1707350975113074,0.1707350975113074,0.00823045267489712,1.0,0.006518872483329082,0.90435525192148,220.98349299140412,0.23925359449244765,0.23925359449244765,0.0021947873799725653,1.0,0.010630050683321287,0.9643167972149577,423.8221806630909,3,1.0,0.00823045267489712,0.9917695473251029,0.17242373513110093,0.04271205468867301,0.04091809128972054,0.07301208403799578,0.00369902804584899,1.0,4.711924277899108,0.09480224970384184,0.2994009824830515,True,2,-0.0386732684609787,0.9121997433162178,False,False,True,-0.0358236683085373,-0.0103384558231247,-0.1108490106349568,-0.0754316523931424,0.805025024987373,False,False,False,0.7999999999999999,0.7999999999999999,1.0,5.73374979420475,transportable_but_atlas_unsupported,False,False,True,False
KLF1,ANK1,ANK1,ENSG00000029534,0.2119203771891785,0.2119203771891785,True,0.9654907975460124,1368.0574477052403,0.0004115226337448,True,0.121176565906679,-0.130381389106877,3.16889352742127e-53,False,True,False,0.2119203771891785,0.1540839809488162,0.1540839809488162,0.0012347372753464124,1.0,0.024418644092266392,0.9508310249307756,886.2042259940207,0.1340450066647056,0.1340450066647056,0.0017832647462277093,1.0,0.015352167686319917,0.9752348420154254,950.9624465718787,0.1909705427016076,0.1909705427016076,0.00013717421124828533,1.0,0.03331836301899933,0.9817232375978987,1190.912119408003,3,1.0,0.0012347372753464124,0.9987652627246536,0.15532106589408634,0.029679847297106317,0.028875293884190942,0.05692553603690201,0.000838166760986216,1.0,2.615196369137813,0.270468893241004,0.5298109016334857,True,3,-0.0210436314333211,0.8685516302513563,False,False,True,-0.239246537516089,-0.0612185733087351,-0.1027253618155937,-0.0009359969595109,0.0423822523545097,True,False,False,-0.39999999999999997,-0.39999999999999997,1.0,7.221877787669696,transportable_but_atlas_unsupported,False,False,True,False
NFE2,RHCE,RHCE,ENSG00000188672,0.211384766030027,0.211384766030027,True,0.8581288343558282,479.1680118730355,0.0023319615912208,True,-0.371731848452304,0.181362492420495,1.52993458254391e-57,True,False,False,0.211384766030027,0.058210898745341653,0.058210898745341653,0.10728494992454383,1.0,0.02605366801819789,0.3905817174515205,37.7191299708091,0.07831925974899558,0.07831925974899558,0.01646090534979424,1.0,0.010763744892446964,0.5918018787361304,79.96242333335121,0.12367786318316183,0.12367786318316183,0.01673525377229081,1.0,0.013562164264819992,0.8894691035683112,275.93936174247614,3,1.0,0.01673525377229081,0.9832647462277092,0.07847998603040605,0.03383762959571456,0.033535236494504406,0.06546696443782019,0.05235826870902432,1.0,2.862744727091819,0.23898072865462466,0.4882147558983917,True,3,0.1612609426002562,0.0269728460418287,False,False,True,0.2866437726602989,0.3620216140802,0.1030857543707913,0.1635832903246225,0.5841465612758188,False,False,False,-0.6000000000000001,0.6000000000000001,0.0,6.174136067393061,transportable_and_atlas_supported,False,False,True,True
